Time,Dun Laoghaire @ Peoples Park Pedestrian,Dun Laoghaire @ Peoples Park Peds IN,Dun Laoghaire @ Peoples Park Peds OUT,Dun Laoghaire @ Seapoint Beach Pedestrian,Dun Laoghaire @ Seapoint Beach Peds IN,Dun Laoghaire @ Seapoint Beach Peds OUT,Dun Laoghaire @ York Road Pedestrian,Dun Laoghaire @ York Road Peds IN,Dun Laoghaire @ York Road Peds OUT,Glenageary Pedestrian,Glenageary Peds IN,Glenageary Peds OUT,Rock Road Park - New Counter Pedestrian,Rock Road Park - New Counter Peds IN,Rock Road Park - New Counter Peds OUT,Wyattville Rd - Bicycles Towards N11 Pedestrian,Wyattville Rd - Bicycles Towards N11 Pedestrian IN,Wyattville Rd - Bicycles Towards N11 Pedestrian OUT,Wyattville Rd At Park Gates Pedestrian,Wyattville Rd At Park Gates Peds IN,Wyattville Rd At Park Gates Peds OUT,Wyattville Road At Steps Pedestrian,Wyattville Road At Steps Peds IN,Wyattville Road At Steps Peds OUT
"Jun 15, 2023 7:00 AM",91,50,41,31,14,17,29,13,16,,,,120,54,66,,,,39,20,19,,,
"Jun 15, 2023 8:00 AM",97,54,43,51,12,39,31,14,17,,,,137,69,68,,,,83,47,36,,,
"Jun 15, 2023 9:00 AM",111,59,52,43,24,19,26,16,10,,,,129,71,58,,,,48,25,23,,,
"Jun 15, 2023 10:00 AM",127,76,51,45,27,18,31,22,9,,,,86,50,36,,,,41,22,19,,,
"Jun 15, 2023 11:00 AM",219,139,80,61,46,15,40,23,17,,,,86,47,39,,,,46,21,25,,,
"Jun 15, 2023 12:00 PM",210,122,88,62,25,37,50,25,25,,,,124,58,66,,,,56,28,28,,,
"Jun 15, 2023 1:00 PM",222,128,94,62,37,25,51,24,27,,,,172,83,89,,,,62,27,35,,,
"Jun 15, 2023 2:00 PM",199,124,75,59,34,25,46,22,24,,,,149,70,79,,,,123,65,58,,,
"Jun 15, 2023 3:00 PM",269,145,124,34,13,21,30,18,12,,,,111,44,67,,,,85,47,38,,,
"Jun 15, 2023 4:00 PM",303,153,150,57,25,32,42,28,14,,,,119,67,52,,,,67,43,24,,,
"Jun 15, 2023 5:00 PM",222,130,92,66,33,33,55,27,28,,,,146,75,71,,,,89,45,44,,,
"Jun 15, 2023 6:00 PM",305,161,144,113,74,39,64,29,35,,,,165,97,68,,,,88,54,34,,,
"Jun 15, 2023 7:00 PM",346,196,150,96,62,34,45,33,12,,,,171,91,80,,,,92,44,48,,,
"Jun 15, 2023 8:00 PM",307,193,114,127,57,70,49,23,26,,,,101,49,52,,,,62,24,38,,,
"Jun 15, 2023 9:00 PM",214,96,118,64,24,40,44,21,23,,,,84,26,58,,,,47,17,30,,,
"Jun 15, 2023 10:00 PM",82,48,34,23,11,12,24,10,14,,,,78,41,37,,,,33,16,17,,,
"Jun 15, 2023 11:00 PM",17,10,7,10,3,7,9,2,7,,,,56,25,31,,,,14,5,9,,,
"Jun 16, 2023 12:00 AM",0,0,0,1,0,1,4,2,2,,,,12,1,11,,,,7,6,1,,,
"Jun 16, 2023 1:00 AM",6,2,4,0,0,0,4,0,4,,,,5,2,3,,,,8,6,2,,,
"Jun 16, 2023 2:00 AM",3,2,1,1,1,0,0,0,0,,,,1,1,0,,,,7,3,4,,,
"Jun 16, 2023 3:00 AM",0,0,0,0,0,0,0,0,0,,,,3,3,0,,,,2,2,0,,,
